DRUG	ACEBUTOLOL	ACECLOFENAC	ACENOCOUMAROL	ACEPROMAZINE	ACETAZOLAMIDE	ACETOHEXAMIDE	ACETYLSALICYLIC ACID	ACICLOVIR	AJMALINE	ALBENDAZOLE	ALCLOMETASONE	ALFUZOSIN	ALIMEMAZINE	ALPRENOLOL	ALPROSTADIL	ALVERINE	ALVESPIMYCIN	AMANTADINE	AMIKACIN	AMILORIDE	AMINOCAPROIC ACID	AMINOGLUTETHIMIDE	AMINOPHYLLINE	AMIODARONE	AMITRIPTYLINE	AMODIAQUINE	AMOXAPINE	AMOXICILLIN	AMPICILLIN	AMRINONE	ANTAZOLINE	APOMORPHINE	ARECOLINE	ARTEMISININ	ASTEMIZOLE	ATOVAQUONE	ATROPINE	AZACITIDINE	AZATHIOPRINE	AZTREONAM	BACAMPICILLIN	BACITRACIN	BACLOFEN	BAMBUTEROL	BENDROFLUMETHIAZIDE	BENZATHINE BENZYLPENICILLIN	BENZBROMARONE	BENZOCAINE	BENZONATATE	BENZTHIAZIDE	BENZYLPENICILLIN	BEPRIDIL	BERBERINE	BETAHISTINE	BETAMETHASONE	BETAXOLOL	BETAZOLE	BETHANECHOL	BETULINIC ACID	BEZAFIBRATE	BIOTIN	BIPERIDEN	BISOPROLOL	BRINZOLAMIDE	BROMOCRIPTINE	BROMOPRIDE	BROMPERIDOL	BROMPHENIRAMINE	BUDESONIDE	BUFEXAMAC	BUMETANIDE	BUPIVACAINE	BUPROPION	BUSPIRONE	CAMPTOTHECIN	CAPSAICIN	CAPTOPRIL	CARBACHOL	CARBAMAZEPINE	CARBIMAZOLE	CARBINOXAMINE	CARISOPRODOL	CARMUSTINE	CARTEOLOL	CEFACLOR	CEFADROXIL	CEFALOTIN	CEFAMANDOLE	CEFAZOLIN	CEFEPIME	CEFIXIME	CEFOPERAZONE	CEFOTAXIME	CEFOTETAN	CEFOXITIN	CEFTAZIDIME	CEFUROXIME	CELASTROL	CELECOXIB	CETIRIZINE	CHENODEOXYCHOLIC ACID	CHLORAMBUCIL	CHLORAMPHENICOL	CHLORCYCLIZINE	CHLORMEZANONE	CHLOROPYRAMINE	CHLOROQUINE	CHLORPHENAMINE	CHLORPROMAZINE	CHLORPROPAMIDE	CHLORPROTHIXENE	CHLORZOXAZONE	CICLOPIROX	CIMETIDINE	CINCHOCAINE	CINNARIZINE	CINOXACIN	CIPROFIBRATE	CIPROFLOXACIN	CISAPRIDE	CITALOPRAM	CLEMASTINE	CLENBUTEROL	CLINDAMYCIN	CLOFAZIMINE	CLOFIBRATE	CLOMIFENE	CLOMIPRAMINE	CLONIDINE	CLOTRIMAZOLE	CLOXACILLIN	CLOZAPINE	COLCHICINE	CROMOGLICIC ACID	CYANOCOBALAMIN	CYCLOBENZAPRINE	CYCLOPENTOLATE	CYCLOSERINE	CYPROHEPTADINE	CYPROTERONE	DACARBAZINE	DANAZOL	DANTROLENE	DAPSONE	DAUNORUBICIN	DECITABINE	DEFEROXAMINE	DEMECARIUM BROMIDE	DEMECLOCYCLINE	DEPUDECIN	DESIPRAMINE	DEXAMETHASONE	DEXIBUPROFEN	DEXPANTHENOL	DEXTROMETHORPHAN	DIAZOXIDE	DICLOFENAC	DICLOFENAMIDE	DICLOXACILLIN	DICOUMAROL	DIENESTROL	DIETHYLCARBAMAZINE	DIETHYLSTILBESTROL	DIFLORASONE	DIFLUNISAL	DIGOXIN	DIHYDROERGOTAMINE	DILTIAZEM	DINOPROSTONE	DIPHENHYDRAMINE	DIPHENYLPYRALINE	DIPYRIDAMOLE	DISOPYRAMIDE	DISULFIRAM	DIZOCILPINE	DOBUTAMINE	DOMPERIDONE	DOPAMINE	DORZOLAMIDE	DOSULEPIN	DOXAZOSIN	DOXEPIN	DOXORUBICIN	DOXYCYCLINE	DOXYLAMINE	DROPERIDOL	DYCLONINE	DYDROGESTERONE	EBSELEN	ECONAZOLE	ENALAPRIL	ENOXACIN	EQUILIN	ERGOCALCIFEROL	ERYTHROMYCIN	ESTRADIOL	ESTRIOL	ESTROPIPATE	ETACRYNIC ACID	ETHAMBUTOL	ETHOSUXIMIDE	ETHOTOIN	ETIDRONIC ACID	ETODOLAC	ETOMIDATE	ETOPOSIDE	EXEMESTANE	FAMOTIDINE	FELODIPINE	FENBUFEN	FENOFIBRATE	FENOPROFEN	FENOTEROL	FINASTERIDE	FLAVOXATE	FLECAINIDE	FLUCLOXACILLIN	FLUCYTOSINE	FLUDROCORTISONE	FLUFENAMIC ACID	FLUNARIZINE	FLUNISOLIDE	FLUOCINONIDE	FLUOROMETHOLONE	FLUOXETINE	FLUPENTIXOL	FLUPHENAZINE	FLURBIPROFEN	FLUSPIRILENE	FLUTAMIDE	FLUTICASONE	FLUVASTATIN	FLUVOXAMINE	FOLIC ACID	FULVESTRANT	FUROSEMIDE	FUSIDIC ACID	GABAPENTIN	GABEXATE	GALANTAMINE	GALLAMINE TRIETHIODIDE	GANCICLOVIR	GEFITINIB	GELDANAMYCIN	GEMFIBROZIL	GENISTEIN	GENTAMICIN	GLIBENCLAMIDE	GLICLAZIDE	GLIMEPIRIDE	GLIPIZIDE	GLIQUIDONE	GOSSYPOL	GRISEOFULVIN	GUANABENZ	GUANADREL	GUANETHIDINE	GUANFACINE	HALCINONIDE	HALOFANTRINE	HALOPERIDOL	HEXYLCAINE	HOMOSALATE	HYDRALAZINE	HYDROCHLOROTHIAZIDE	HYDROCORTISONE	HYDROFLUMETHIAZIDE	HYDROXYZINE	HYOSCYAMINE	IDOXURIDINE	IFENPRODIL	IFOSFAMIDE	ILOPROST	IMATINIB	IMIPENEM	IMIPRAMINE	INDAPAMIDE	INDOPROFEN	IPRATROPIUM BROMIDE	IRINOTECAN	ISOCARBOXAZID	ISOETARINE	ISOMETHEPTENE	ISONIAZID	ISOTRETINOIN	ISRADIPINE	IVERMECTIN	JOSAMYCIN	KETANSERIN	KETOCONAZOLE	KETOPROFEN	KETOROLAC	KETOTIFEN	LABETALOL	LANSOPRAZOLE	LATAMOXEF	LEFLUNOMIDE	LETROZOLE	LEVAMISOLE	LEVOBUNOLOL	LEVOCABASTINE	LEVODOPA	LEVONORGESTREL	LIDOCAINE	LINCOMYCIN	LIOTHYRONINE	LISINOPRIL	LISURIDE	LOBELINE	LOMEFLOXACIN	LOMUSTINE	LOPERAMIDE	LORACARBEF	LOVASTATIN	LOXAPINE	LYMECYCLINE	MAFENIDE	MAPROTILINE	MEBENDAZOLE	MECAMYLAMINE	MECLOCYCLINE	MECLOFENAMIC ACID	MEDRYSONE	MEFENAMIC ACID	MEFLOQUINE	MEGESTROL	MELATONIN	MEMANTINE	MENADIONE	MEPHENTERMINE	MEPHENYTOIN	MEPYRAMINE	MERCAPTOPURINE	MEROPENEM	MESALAZINE	MESORIDAZINE	METARAMINOL	METFORMIN	METHAZOLAMIDE	METHOCARBAMOL	METHOTREXATE	METHOXAMINE	METHYLDOPA	METHYLERGOMETRINE	METHYLPREDNISOLONE	METIXENE	METOCLOPRAMIDE	METOLAZONE	METOPROLOL	METRONIDAZOLE	METYRAPONE	MEXILETINE	MIANSERIN	MICONAZOLE	MIDODRINE	MIFEPRISTONE	MILRINONE	MINAPRINE	MINOCYCLINE	MINOXIDIL	MITOXANTRONE	MK-886	MOLINDONE	MOMETASONE	MONOBENZONE	MOXONIDINE	MS-275	MYCOPHENOLIC ACID	NABUMETONE	NADOLOL	NAFCILLIN	NAFTIFINE	NAFTOPIDIL	NALIDIXIC ACID	NALOXONE	NALTREXONE	NAPHAZOLINE	NAPROXEN	NEOMYCIN	NETILMICIN	NICARDIPINE	NICERGOLINE	NICOTINIC ACID	NIFEDIPINE	NIFLUMIC ACID	NILUTAMIDE	NIMESULIDE	NIMODIPINE	NITRENDIPINE	NITROFURAL	NITROFURANTOIN	NIZATIDINE	NOMIFENSINE	NORDIHYDROGUAIARETIC ACID	NORETHISTERONE	NORFLOXACIN	NORTRIPTYLINE	NOSCAPINE	NOVOBIOCIN	OCTOPAMINE	OFLOXACIN	OMEPRAZOLE	ONDANSETRON	ORCIPRENALINE	ORLISTAT	ORPHENADRINE	OUABAIN	OXAPROZIN	OXPRENOLOL	OXYBUPROCAINE	OXYBUTYNIN	OXYMETAZOLINE	OXYTETRACYCLINE	PACLITAXEL	PAPAVERINE	PARACETAMOL	PARGYLINE	PAROMOMYCIN	PAROXETINE	PENBUTOLOL	PENTAMIDINE	PENTOXIFYLLINE	PERGOLIDE	PERHEXILINE	PERPHENAZINE	PHENACETIN	PHENAZOPYRIDINE	PHENELZINE	PHENFORMIN	PHENINDIONE	PHENIRAMINE	PHENOXYBENZAMINE	PHENTOLAMINE	PHENYLPROPANOLAMINE	PHYSOSTIGMINE	PILOCARPINE	PIMOZIDE	PINDOLOL	PIOGLITAZONE	PIPERINE	PIRACETAM	PIRENZEPINE	PIRIBEDIL	PIRLINDOLE	PIROXICAM	PIVAMPICILLIN	PIVMECILLINAM	PRALIDOXIME	PRASTERONE	PRAZIQUANTEL	PRAZOSIN	PREDNICARBATE	PREDNISOLONE	PREDNISONE	PREGNENOLONE	PRIMAQUINE	PRIMIDONE	PROBENECID	PROBUCOL	PROCAINAMIDE	PROCARBAZINE	PROCHLORPERAZINE	PROCYCLIDINE	PROGESTERONE	PROGUANIL	PROMETHAZINE	PROPAFENONE	PROPOFOL	PROPRANOLOL	PROPYLTHIOURACIL	PROTRIPTYLINE	PYRAZINAMIDE	PYRIDOXINE	PYRIMETHAMINE	QUERCETIN	QUINETHAZONE	QUINIDINE	RALOXIFENE	RAMIPRIL	RANITIDINE	REMOXIPRIDE	REPAGLINIDE	RESCINNAMINE	RESERPINE	RESVERATROL	RIBAVIRIN	RIBOFLAVIN	RIBOSTAMYCIN	RIFABUTIN	RIFAMPICIN	RILUZOLE	RIMEXOLONE	RISPERIDONE	RITODRINE	ROFECOXIB	ROLIPRAM	ROSIGLITAZONE	ROXITHROMYCIN	SALBUTAMOL	SAQUINAVIR	SCOPOLAMINE	SCRIPTAID	SELEGILINE	SERTACONAZOLE	SIMVASTATIN	SIROLIMUS	SODIUM PHENYLBUTYRATE	SOTALOL	SPAGLUMIC ACID	SPECTINOMYCIN	SPIRONOLACTONE	STAUROSPORINE	STREPTOMYCIN	STREPTOZOCIN	SULFACETAMIDE	SULFADOXINE	SULFAMERAZINE	SULFAMETHIZOLE	SULFAMETHOXAZOLE	SULFANILAMIDE	SULFAPHENAZOLE	SULFAPYRIDINE	SULFASALAZINE	SULFINPYRAZONE	SULINDAC	SULPIRIDE	SUPROFEN	TACRINE	TACROLIMUS	TAMOXIFEN	TANESPIMYCIN	TENOXICAM	TERAZOSIN	TERBUTALINE	TERCONAZOLE	TERFENADINE	TESTOSTERONE	TETRACYCLINE	TETRYZOLINE	THALIDOMIDE	THEOBROMINE	THEOPHYLLINE	THIAMINE	THIETHYLPERAZINE	THIOCOLCHICOSIDE	THIOPROPERAZINE	THIORIDAZINE	TIAPRIDE	TIAPROFENIC ACID	TICARCILLIN	TICLOPIDINE	TIMOLOL	TIRATRICOL	TOCAINIDE	TOLAZAMIDE	TOLAZOLINE	TOLBUTAMIDE	TOLMETIN	TOLNAFTATE	TOMELUKAST	TOPIRAMATE	TORASEMIDE	TRANEXAMIC ACID	TRANYLCYPROMINE	TRAPIDIL	TRAZODONE	TRETINOIN	TRIAMCINOLONE	TRIAMTERENE	TRICHLORMETHIAZIDE	TRICHOSTATIN A	TRIDIHEXETHYL	TRIFLUOPERAZINE	TRIFLUPROMAZINE	TRIFLURIDINE	TRIFLUSAL	TRIHEXYPHENIDYL	TRIMETAZIDINE	TRIMETHADIONE	TRIMETHOPRIM	TRIMIPRAMINE	TRIPROLIDINE	TROGLITAZONE	TROLEANDOMYCIN	TROPICAMIDE	TYLOXAPOL	URAPIDIL	URSODEOXYCHOLIC ACID	VALDECOXIB	VALPROIC ACID	VANCOMYCIN	VANOXERINE	VERAPAMIL	VIDARABINE	VIGABATRIN	VINBLASTINE	VINCAMINE	VINPOCETINE	VORINOSTAT	WORTMANNIN	XYLOMETAZOLINE	Y-27632	YOHIMBINE	ZARDAVERINE	ZIDOVUDINE	ZUCLOPENTHIXOL
ACEBUTOLOL	1.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.0	0.0	0.7142857142857143	0.0	0.0	0.0	0.017543859649122806	0.0	0.625	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.029411764705882353	0.0	0.20833333333333334	0.0	0.0	0.0	0.0	0.25	0.043478260869565216	0.5	0.0	0.0	0.014925373134328358	0.7142857142857143	0.0	0.0	0.0	0.025	0.0	0.0	0.2727272727272727	0.0	0.1	0.0	0.0	0.0	0.012345679012345678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13513513513513514	0.0	0.022727272727272728	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04597701149425287	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.10869565217391304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033112582781456956	0.0	0.0	0.0	0.22727272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.037037037037037035	0.0	0.7142857142857143	0.058823529411764705	0.02702702702702703	0.034482758620689655	0.23809523809523808	0.09090909090909091	0.034482758620689655	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.010101010101010102	0.0	0.0	0.0	0.0	0.0	0.0	0.13157894736842105	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.038461538461538464	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0625	0.05555555555555555	0.01694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0975609756097561	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.027777777777777776	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.038461538461538464	0.2777777777777778	0.7142857142857143	0.38461538461538464	0.19230769230769232	0.08333333333333333	0.0	0.02127659574468085	0.0	0.0	0.21739130434782608	0.5	0.012048192771084338	0.35714285714285715	0.0	0.05357142857142857	0.0	0.0	0.0	0.10638297872340426	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5555555555555556	0.0	0.0	0.45454545454545453	0.0	0.0	0.0	0.0	0.18518518518518517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1388888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.05454545454545454	0.0	0.0	0.0	0.0	0.0	0.2777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.041666666666666664	0.0	0.014084507042253521	0.0	0.0	0.0	0.8571428571428571	0.7142857142857143	0.0	0.0	0.0	0.0	0.3333333333333333	0.23809523809523808	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.2	0.0	0.007462686567164179	0.5555555555555556	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.10638297872340426	0.0	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1388888888888889	0.0	0.0	0.1282051282051282	0.0	0.0	0.0	0.0	0.7142857142857143	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23076923076923078	0.0	0.07692307692307693	0.0	0.4166666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	0.020833333333333332	0.1875	0.0	0.017857142857142856	0.10714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.06666666666666667	0.4166666666666667	0.15625	0.0	0.0	0.7142857142857143	0.0	0.4375	0.033783783783783786	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.26666666666666666	0.046153846153846156	0.04918032786885246	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.625	0.14285714285714285	0.0	0.09090909090909091	0.0	0.0	0.0	0.7142857142857143	0.3333333333333333	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05102040816326531	0.0	0.0	0.047619047619047616	0.03333333333333333	0.0	0.0	0.0	0.03571428571428571	0.034482758620689655	0.0	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18518518518518517	0.0	0.0	0.05	0.013513513513513514	0.1111111111111111	0.0	0.0	0.625	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.03333333333333333	0.0	0.0	0.0	0.2631578947368421	0.0	0.09090909090909091	0.07142857142857142	0.625	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.15151515151515152	0.056338028169014086	0.0	0.0	0.0	0.02	0.0	0.2631578947368421	0.5	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.1724137931034483	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACECLOFENAC	0.0	1.0	0.0	0.0	0.0	0.05555555555555555	0.28846153846153844	0.0	0.0	0.0	0.16666666666666666	0.09375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13043478260869565	0.0	0.0	0.0	0.0784313725490196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18421052631578946	0.16666666666666666	0.0	0.07317073170731707	0.075	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.10344827586206896	0.0	0.0	0.0	0.07042253521126761	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.04081632653061224	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.06818181818181818	0.13793103448275862	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.019230769230769232	0.05555555555555555	0.12244897959183673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23333333333333334	0.0	0.0	0.05555555555555555	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.020618556701030927	0.075	0.0	0.07894736842105263	0.0	0.0	0.0	0.0	0.017241379310344827	0.0	0.0	0.06666666666666667	0.023255813953488372	0.0	0.0	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.05806451612903226	0.8	0.0	0.014925373134328358	0.029411764705882353	0.4090909090909091	0.0	0.0	0.0	0.13636363636363635	0.0	0.0	0.09375	0.375	0.0	0.0	0.0	0.0	0.06976744186046512	0.08571428571428572	0.0	0.0	0.02702702702702703	0.0	0.05660377358490566	0.06976744186046512	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.10714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.42105263157894735	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.10344827586206896	0.0	0.15	0.0	0.0	0.13636363636363635	0.125	0.030303030303030304	0.0	0.0	0.5357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.041666666666666664	0.05555555555555555	0.045454545454545456	0.05555555555555555	0.0	0.09375	0.10714285714285714	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.10843373493975904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.32	0.0	0.0	0.0	0.0	0.1111111111111111	0.14893617021276595	0.0	0.08928571428571429	0.0	0.0	0.0	0.0	0.05	0.0	0.11538461538461539	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34782608695652173	0.0	0.6	0.0	0.0	0.05172413793103448	0.04	0.0	0.0	0.0	0.1111111111111111	0.0	0.037037037037037035	0.0	0.0	0.08333333333333333	0.034013605442176874	0.0	0.3333333333333333	0.1111111111111111	0.0	0.0	0.0	0.1724137931034483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012345679012345678	0.0	0.0	0.043795620437956206	0.0	0.12903225806451613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.15789473684210525	0.0	0.0	0.0	0.0967741935483871	0.0	0.0	0.4444444444444444	0.13636363636363635	0.0967741935483871	0.0	0.0	0.0	0.0	0.35	0.0	0.25	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7058823529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08571428571428572	0.0	0.0	0.03636363636363636	0.045454545454545456	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.08108108108108109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05228758169934641	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.09420289855072464	0.05789473684210526	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.007407407407407408	0.0	0.0	0.0	0.02857142857142857	0.08	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.15217391304347827	0.05263157894736842	0.0	0.0	0.017543859649122806	0.3	0.0	0.0	0.25	0.13043478260869565	0.05714285714285714	0.15789473684210525	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.05517241379310345	0.032679738562091505	0.025	0.0	0.0	0.0	0.07352941176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20588235294117646	0.15	0.42857142857142855	0.0	0.0	0.0	0.07792207792207792	0.0	0.0	0.6	0.0	0.08888888888888889	0.0	0.09375	0.01818181818181818	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.047619047619047616	0.3125	0.03571428571428571	0.0	0.012987012987012988	0.0	0.09210526315789473	0.0	0.0	0.0	0.07272727272727272	0.018518518518518517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.08695652173913043	0.0	0.0	0.14285714285714285	0.011494252873563218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06818181818181818	0.0	0.043478260869565216	0.0	0.039473684210526314	0.0
